id|name|description
c96f0292-f429-5fba-97a4-129ccb80d7ca|Intra-Node Thread-Level Load Balancing Strategy|This solution addresses the load balancing challenge by classifying vertices into two groups based on their degree and distributing the load among threads within a node. The strategy involves setting a threshold p and assigning vertices with degree higher than p to a separate group, which is then distributed among threads.
b5f119a0-2a68-5c8e-8632-dbe2d2fbe777|Inter-Node Load Balancing using Vertex Splitting|This solution addresses the load balancing challenge by splitting vertices with extreme degree and distributing their incident edges among other processing nodes. The strategy involves creating new vertices called proxies and connecting them to the original vertex.
341d3e1b-c902-585c-87c2-64d9a70a27d3|Two-Tiered Load Balancing Strategy|This solution addresses the load balancing challenge by combining intra-node thread-level load balancing and inter-node load balancing using vertex splitting. The strategy involves first splitting vertices with extreme degree and then distributing the load among threads within a node.
6fe9607a-c0b4-5949-9234-bd8f443cc43e|Prune Heuristic|The Prune Heuristic is a solution proposed by the authors to minimize communication overhead in distributed graph processing systems. This heuristic focuses on reducing the number of relaxations performed by the algorithm, which in turn reduces the communication volume between nodes.
808deb25-ce2c-5aef-85e7-ea2761169b3c|Hybridization Strategy|The Hybridization Strategy is another solution proposed by the authors to minimize communication overhead. This strategy involves combining the Prune Heuristic with a bucket processing technique to reduce the number of phases and overheads associated with each phase.
4ff308f9-6353-59f4-9adf-a8d699f87f11|Load Balancing Technique|The Load Balancing Technique is a solution proposed by the authors to minimize communication overhead by balancing the load across nodes. This technique is particularly useful in large-scale graph computations where load imbalance can lead to decreased efficiency and scalability.
27c17ca6-ff23-59a5-abbe-2c24e540a31f|Push-Pull Model|The Push-Pull Model is a solution proposed by the authors to minimize communication overhead by optimizing the direction of communication between nodes.
7d03e90e-db4b-577c-94df-07a4b919b8d4|Histogram-Based Estimation|The Histogram-Based Estimation is a solution proposed by the authors to minimize communication overhead by estimating the number of edges belonging to a given weight range.
c1762687-2430-5480-94c9-949a57e67082|Modified DCSC Algorithm|The authors propose a modified version of the DCSC algorithm, which is a parallel algorithm for finding strongly connected components in distributed graphs. This solution specifically addresses the challenge of scalability by allowing for the efficient processing of large-scale graphs across multiple processors.
05cd1434-4b3d-5af5-8e65-800ddce84325|Simultaneous Work on Multiple Problem Instances|The authors propose a technique for simultaneous work on multiple problem instances, which allows for additional parallelism on multiple problem instances. This solution specifically addresses the challenge of scalability by enabling the efficient processing of multiple graphs concurrently.
4bd5f74c-6d36-5bb4-9c2b-8a87a0c51cb5|Task Queue-Based Parallelization|The authors propose a task queue-based parallelization technique, which allows for the efficient processing of graph operations across multiple processors. This solution specifically addresses the challenge of scalability by enabling the efficient processing of large-scale graphs.
203f18e9-7c3d-5ead-9665-1039705f0dea|Hybridization of Modified DCSC and Tarjan's Algorithm|The authors propose a hybridization of the modified DCSC algorithm and Tarjan's algorithm, which allows for the efficient processing of large-scale graphs. This solution specifically addresses the challenge of scalability by enabling the efficient processing of graphs with many strongly connected components.
54808596-d987-5d2f-9ee3-ed97b1e59a15|Hybridization of Modi edDCSC with Tarjan's Serial Algorithm|The authors propose a hybrid approach that combines the Modi edDCSC algorithm with Tarjan's serial algorithm to address the load balancing challenge. This approach involves performing Tarjan's serial algorithm on all processors independently as a first step to detect local strongly connected components, and then collapsing these components into single nodes (supernodes) before applying the Modi edDCSC algorithm.
aa0daed2-5105-596e-9be3-31d12545783a|Adaptive Partitioning of Graphs|The authors propose an adaptive partitioning approach to address the load balancing challenge. This approach involves partitioning the graph into smaller subgraphs based on the number of strongly connected components, and then applying the Modi edDCSC algorithm to each subgraph.
2b19d180-bc42-5d83-8ae8-87600dbfacd4|Binary Tree Termination Detection|The authors propose a binary tree topology for sending termination detection messages to minimize communication overhead. This approach sets up each processor as a node in a binary tree topology, allowing for efficient termination detection.
1d4357a5-b2f1-5cc9-a6ef-cae262349861|Task Queue Management|The authors propose managing task queues to minimize communication overhead. This approach involves checking the task list for emptiness and handling messages from other processors.
8fb65065-4cde-5832-8193-81b194088a5b|Adaptive Vector Sparsity|The authors propose using adaptive vector sparsity to address scalability challenges. This solution involves identifying and eliminating converged forests, which reduces the number of vertices that need to be processed in subsequent iterations. By doing so, the algorithm can take advantage of vector sparsity, leading to improved performance and reduced memory requirements.
